Value,Occurrences,Indices
211,22,"[15, 64, 65, 110, 259, 514, 593, 651, 804, 931, 958, 1057, 1147, 1904, 1922, 1954, 2168, 2352, 2401, 2484, 2513, 2574]"
212,27,"[295, 340, 442, 448, 487, 646, 761, 779, 813, 1090, 1391, 1438, 1474, 1503, 1577, 1829, 1930, 1956, 2199, 2416, 2494, 2584, 2600, 2721, 2765, 2784, 2811]"
213,26,"[27, 30, 48, 350, 394, 1268, 1320, 1450, 1491, 1707, 1760, 2001, 2143, 2237, 2260, 2308, 2431, 2443, 2489, 2581, 2653, 2684, 2720, 2790, 2809, 2842]"
214,27,"[370, 606, 609, 637, 668, 796, 864, 989, 1029, 1119, 1178, 1209, 1508, 1536, 1775, 1841, 1877, 1883, 2004, 2075, 2116, 2196, 2227, 2510, 2517, 2615, 2619]"
215,28,"[19, 87, 103, 225, 339, 424, 497, 746, 787, 1069, 1145, 1149, 1174, 1256, 1332, 1694, 1773, 1995, 2159, 2171, 2265, 2310, 2422, 2649, 2668, 2712, 2865, 2872]"
216,14,"[9, 133, 205, 462, 1286, 1563, 1933, 2111, 2161, 2163, 2485, 2642, 2707, 2803]"
217,28,"[57, 300, 334, 417, 702, 782, 874, 1000, 1179, 1221, 1244, 1331, 1397, 1513, 1609, 1678, 1923, 1952, 2000, 2114, 2205, 2248, 2258, 2336, 2355, 2536, 2673, 2799]"
218,27,"[24, 90, 95, 227, 522, 878, 976, 1129, 1148, 1489, 1560, 1593, 1622, 1692, 1727, 1840, 1870, 1980, 1993, 2115, 2139, 2157, 2231, 2459, 2548, 2798, 2838]"
219,23,"[91, 174, 427, 441, 562, 618, 724, 809, 1171, 1308, 1389, 1466, 1612, 2133, 2303, 2325, 2327, 2364, 2522, 2592, 2606, 2676, 2812]"
220,29,"[0, 46, 404, 576, 650, 998, 1162, 1163, 1416, 1453, 1477, 1496, 1648, 1659, 1669, 1885, 2031, 2052, 2110, 2166, 2201, 2221, 2225, 2410, 2428, 2430, 2596, 2644, 2729]"
