Value,Occurrences,Indices
221,32,"[52, 155, 177, 281, 294, 438, 513, 533, 599, 610, 967, 996, 1018, 1047, 1078, 1283, 1318, 1379, 1425, 1437, 1438, 1575, 1664, 1803, 1837, 1918, 1941, 2245, 2263, 2393, 2425, 2605]"
222,21,"[75, 327, 334, 392, 446, 473, 492, 546, 571, 586, 975, 998, 1096, 1543, 1765, 1989, 2274, 2304, 2405, 2479, 2595]"
223,20,"[30, 216, 352, 493, 598, 735, 766, 1085, 1190, 1658, 1775, 1827, 2002, 2012, 2258, 2421, 2513, 2563, 2581, 2582]"
224,27,"[126, 508, 609, 681, 728, 748, 759, 768, 1147, 1351, 1449, 1578, 1617, 1742, 1776, 1963, 2065, 2072, 2113, 2127, 2212, 2222, 2271, 2362, 2399, 2449, 2565]"
225,32,"[42, 53, 205, 237, 250, 266, 424, 572, 826, 880, 950, 951, 1029, 1075, 1253, 1306, 1789, 1801, 1807, 1834, 1915, 1991, 2013, 2047, 2254, 2291, 2324, 2372, 2404, 2446, 2461, 2631]"
226,30,"[69, 125, 140, 275, 789, 827, 1031, 1106, 1111, 1250, 1276, 1282, 1382, 1426, 1550, 1686, 1866, 1877, 1976, 2053, 2058, 2082, 2167, 2285, 2299, 2319, 2352, 2382, 2396, 2575]"
227,28,"[33, 194, 273, 274, 401, 457, 479, 528, 613, 762, 1150, 1208, 1281, 1527, 1615, 1620, 1656, 1788, 1829, 1937, 2253, 2365, 2373, 2375, 2460, 2537, 2539, 2616]"
228,20,"[3, 215, 299, 326, 485, 794, 801, 818, 1526, 1591, 1665, 1728, 1878, 1922, 1935, 2239, 2340, 2430, 2452, 2611]"
229,27,"[17, 160, 345, 380, 467, 497, 816, 1171, 1206, 1481, 1551, 1561, 1626, 1717, 1724, 1747, 1892, 2019, 2045, 2068, 2125, 2144, 2213, 2215, 2327, 2466, 2632]"
230,58,"[26, 239, 409, 538, 631, 730, 785, 842, 895, 1023, 1054, 1120, 1280, 1326, 1334, 1360, 1390, 1499, 1549, 1594, 1628, 1640, 1643, 1662, 1771, 1778, 1828, 1843, 1869, 1895, 1961, 1995, 2033, 2059, 2078, 2091, 2116, 2123, 2149, 2220, 2300, 2358, 2380, 2385, 2390, 2394, 2412, 2428, 2441, 2444, 2469, 2493, 2518, 2531, 2550, 2568, 2589, 2644]"
231,20,"[248, 368, 567, 626, 741, 1051, 1086, 1098, 1166, 1391, 1592, 2115, 2134, 2142, 2175, 2314, 2424, 2439, 2548, 2596]"
232,24,"[23, 151, 236, 679, 733, 1048, 1174, 1212, 1255, 1279, 1354, 1395, 1634, 1722, 1821, 1979, 2147, 2293, 2392, 2409, 2423, 2515, 2593, 2621]"
233,24,"[7, 92, 247, 429, 484, 521, 637, 889, 981, 1040, 1513, 1559, 1596, 1684, 1762, 1842, 1924, 1959, 2081, 2292, 2426, 2534, 2673, 2678]"
234,22,"[9, 48, 58, 95, 159, 476, 530, 551, 603, 1410, 1624, 1688, 1767, 1890, 1917, 2252, 2276, 2303, 2455, 2655, 2663, 2692]"
235,17,"[113, 172, 753, 1121, 1204, 1367, 1388, 1493, 1826, 1956, 2211, 2294, 2389, 2400, 2416, 2448, 2661]"
236,27,"[64, 124, 165, 482, 628, 653, 770, 1100, 1105, 1175, 1214, 1317, 1372, 1430, 1560, 1914, 2009, 2153, 2183, 2216, 2243, 2267, 2268, 2556, 2580, 2614, 2690]"
237,20,"[40, 137, 330, 616, 862, 1131, 1263, 1298, 1310, 1376, 1396, 1557, 1633, 1636, 1844, 2217, 2361, 2369, 2628, 2650]"
238,18,"[51, 99, 142, 606, 985, 1149, 1603, 1815, 1867, 1982, 1992, 2069, 2282, 2408, 2533, 2624, 2645, 2653]"
239,28,"[214, 246, 285, 427, 604, 750, 772, 1167, 1227, 1265, 1393, 1510, 1770, 1871, 1888, 2094, 2170, 2184, 2221, 2227, 2265, 2387, 2435, 2634, 2636, 2646, 2665, 2689]"
240,24,"[84, 428, 474, 489, 553, 707, 1168, 1352, 1361, 1593, 1595, 1635, 1729, 1814, 2168, 2235, 2246, 2297, 2360, 2391, 2447, 2489, 2512, 2637]"
241,12,"[0, 252, 782, 1137, 1491, 1503, 1523, 1738, 1800, 2158, 2266, 2357]"
242,16,"[278, 651, 662, 683, 803, 1129, 1838, 1920, 2076, 2164, 2206, 2231, 2398, 2406, 2417, 2418]"
243,16,"[5, 381, 1225, 1465, 1719, 1773, 1845, 2026, 2112, 2121, 2122, 2202, 2205, 2290, 2356, 2363]"
244,20,"[158, 426, 430, 566, 821, 917, 1020, 1058, 1233, 1455, 1469, 1535, 1573, 1868, 2196, 2199, 2204, 2281, 2388, 2484]"
245,31,"[39, 133, 190, 333, 432, 552, 579, 673, 839, 856, 877, 885, 1063, 1113, 1184, 1223, 1312, 1373, 1432, 1484, 1556, 1683, 1818, 1913, 2018, 2062, 2139, 2368, 2397, 2598, 2627]"
246,41,"[72, 300, 347, 384, 549, 555, 618, 659, 761, 887, 937, 978, 984, 1169, 1322, 1370, 1371, 1378, 1445, 1451, 1454, 1456, 1504, 1618, 1651, 1721, 1812, 1819, 1848, 1885, 1958, 2028, 2075, 2156, 2237, 2284, 2333, 2337, 2341, 2684, 2685]"
247,32,"[6, 234, 245, 344, 463, 496, 522, 667, 779, 784, 916, 946, 997, 1144, 1209, 1228, 1231, 1259, 1366, 1401, 1458, 1485, 1602, 1681, 1768, 1779, 1780, 1872, 2056, 2234, 2371, 2511]"
248,145,"[38, 157, 217, 253, 271, 318, 341, 358, 362, 399, 435, 498, 524, 558, 562, 602, 630, 642, 649, 652, 671, 675, 678, 680, 690, 699, 716, 732, 738, 786, 787, 802, 806, 812, 815, 820, 832, 843, 860, 863, 864, 886, 891, 894, 901, 908, 912, 915, 931, 933, 934, 938, 941, 979, 982, 983, 986, 988, 991, 1034, 1056, 1101, 1102, 1103, 1108, 1157, 1172, 1178, 1179, 1210, 1232, 1235, 1236, 1237, 1238, 1248, 1313, 1324, 1369, 1374, 1377, 1398, 1419, 1424, 1434, 1441, 1448, 1453, 1457, 1476, 1478, 1482, 1483, 1489, 1490, 1492, 1494, 1498, 1502, 1533, 1600, 1637, 1639, 1642, 1646, 1689, 1695, 1720, 1725, 1732, 1772, 1782, 1811, 1875, 1965, 1996, 2024, 2029, 2055, 2118, 2120, 2126, 2128, 2130, 2160, 2165, 2178, 2198, 2201, 2209, 2210, 2240, 2322, 2364, 2437, 2438, 2442, 2555, 2560, 2592, 2630, 2642, 2648, 2683, 2687]"
249,36,"[60, 162, 226, 261, 303, 335, 487, 536, 574, 585, 641, 655, 684, 714, 739, 754, 790, 809, 829, 861, 899, 968, 987, 1067, 1097, 1115, 1182, 1316, 1400, 1468, 1667, 1901, 1927, 2101, 2450, 2530]"
250,48,"[16, 29, 228, 354, 360, 398, 408, 534, 564, 577, 600, 689, 721, 729, 742, 780, 793, 849, 902, 904, 980, 989, 1142, 1251, 1300, 1325, 1328, 1335, 1336, 1359, 1389, 1487, 1538, 1563, 1586, 1589, 1616, 1623, 1649, 1677, 1693, 1781, 1813, 1921, 1969, 2035, 2413, 2686]"
251,78,"[28, 121, 153, 189, 221, 284, 332, 359, 367, 390, 443, 447, 450, 465, 475, 515, 573, 612, 614, 620, 634, 643, 686, 687, 691, 702, 710, 752, 763, 822, 825, 841, 850, 852, 853, 854, 873, 906, 907, 910, 918, 922, 949, 976, 1001, 1032, 1118, 1124, 1140, 1143, 1145, 1173, 1218, 1220, 1229, 1331, 1427, 1444, 1446, 1597, 1599, 1610, 1654, 1679, 1784, 1822, 1928, 1960, 1972, 2025, 2031, 2092, 2124, 2270, 2295, 2355, 2407, 2540]"
252,112,"[66, 107, 128, 132, 150, 227, 257, 293, 313, 321, 357, 361, 405, 417, 444, 448, 605, 627, 632, 639, 669, 692, 744, 747, 757, 767, 771, 774, 781, 824, 828, 867, 871, 874, 903, 909, 936, 993, 1022, 1024, 1027, 1035, 1044, 1050, 1065, 1069, 1070, 1071, 1088, 1114, 1132, 1139, 1170, 1181, 1224, 1261, 1278, 1286, 1287, 1290, 1293, 1303, 1311, 1319, 1332, 1363, 1387, 1403, 1404, 1408, 1411, 1431, 1433, 1443, 1496, 1514, 1515, 1532, 1554, 1570, 1582, 1608, 1609, 1641, 1644, 1650, 1652, 1710, 1723, 1737, 1741, 1746, 1756, 1786, 1809, 1836, 1881, 1904, 1933, 1970, 2023, 2080, 2087, 2093, 2117, 2132, 2150, 2155, 2289, 2329, 2332, 2509]"
253,163,"[47, 103, 120, 122, 127, 129, 130, 131, 146, 167, 187, 202, 207, 210, 230, 242, 255, 301, 320, 322, 323, 346, 364, 375, 376, 387, 411, 412, 419, 421, 422, 431, 437, 440, 468, 470, 472, 477, 503, 519, 525, 526, 575, 576, 582, 587, 589, 593, 615, 638, 644, 685, 688, 701, 705, 712, 743, 745, 751, 765, 775, 776, 777, 778, 783, 814, 848, 857, 858, 888, 890, 905, 913, 930, 945, 947, 952, 990, 1002, 1003, 1011, 1033, 1053, 1062, 1064, 1076, 1099, 1107, 1116, 1117, 1128, 1130, 1134, 1155, 1180, 1192, 1194, 1198, 1203, 1205, 1211, 1247, 1260, 1262, 1275, 1284, 1302, 1329, 1344, 1364, 1365, 1368, 1399, 1407, 1417, 1422, 1439, 1477, 1517, 1545, 1567, 1580, 1587, 1607, 1612, 1613, 1614, 1625, 1627, 1783, 1847, 1849, 1853, 1879, 1880, 1884, 1926, 1930, 1955, 1957, 1971, 1973, 1988, 1997, 2037, 2054, 2088, 2096, 2107, 2152, 2162, 2172, 2197, 2200, 2208, 2248, 2259, 2328, 2367, 2434, 2480, 2623, 2641]"
254,169,"[37, 68, 87, 112, 243, 244, 270, 282, 289, 309, 310, 324, 325, 363, 372, 373, 374, 377, 385, 410, 413, 415, 439, 441, 442, 480, 506, 509, 514, 527, 542, 547, 548, 559, 563, 570, 578, 597, 611, 621, 623, 640, 647, 677, 696, 703, 704, 706, 725, 727, 746, 760, 773, 804, 811, 823, 831, 835, 851, 882, 884, 893, 900, 932, 940, 948, 958, 1004, 1009, 1013, 1017, 1036, 1037, 1038, 1042, 1045, 1066, 1068, 1072, 1073, 1077, 1080, 1141, 1146, 1148, 1154, 1159, 1161, 1163, 1185, 1187, 1207, 1216, 1217, 1219, 1221, 1267, 1272, 1288, 1299, 1305, 1309, 1330, 1338, 1355, 1402, 1440, 1442, 1452, 1479, 1486, 1506, 1516, 1539, 1540, 1544, 1552, 1562, 1565, 1566, 1611, 1648, 1691, 1692, 1696, 1698, 1704, 1705, 1708, 1713, 1727, 1733, 1734, 1735, 1736, 1785, 1817, 1823, 1841, 1858, 1874, 1882, 1883, 1907, 1929, 1947, 1964, 2036, 2038, 2051, 2060, 2089, 2105, 2111, 2114, 2129, 2131, 2135, 2141, 2159, 2166, 2171, 2173, 2232, 2257, 2262, 2348, 2359, 2384]"
