Value,Occurrences,Indices
199,49,"[0, 43, 50, 104, 296, 303, 395, 500, 580, 738, 886, 936, 1019, 1070, 1087, 1130, 1153, 1179, 1454, 1570, 1601, 1605, 1647, 1683, 1690, 1708, 1734, 1739, 1753, 1759, 1800, 1850, 1965, 2060, 2074, 2086, 2210, 2216, 2310, 2381, 2486, 2491, 2521, 2529, 2553, 2579, 2595, 2797, 2912]"
200,54,"[299, 301, 311, 365, 396, 423, 499, 524, 576, 584, 615, 665, 680, 710, 772, 876, 888, 902, 978, 1235, 1240, 1249, 1413, 1468, 1473, 1523, 1584, 1652, 1781, 1839, 1871, 1905, 1952, 2024, 2078, 2131, 2186, 2261, 2338, 2406, 2451, 2590, 2597, 2621, 2732, 2736, 2758, 2784, 2806, 2808, 2854, 2886, 2967, 3047]"
201,45,"[14, 136, 178, 206, 220, 264, 516, 667, 685, 742, 765, 829, 866, 898, 926, 943, 1054, 1121, 1188, 1207, 1376, 1443, 1444, 1633, 1656, 1679, 1769, 1803, 1811, 1885, 2037, 2096, 2176, 2184, 2249, 2376, 2407, 2452, 2510, 2631, 2648, 2673, 2703, 3011, 3025]"
202,60,"[34, 40, 71, 103, 140, 232, 347, 432, 453, 454, 534, 574, 624, 727, 740, 813, 823, 825, 862, 921, 955, 960, 982, 986, 1015, 1101, 1144, 1234, 1335, 1338, 1352, 1387, 1483, 1525, 1712, 1728, 1758, 1774, 1807, 1973, 2008, 2054, 2071, 2075, 2134, 2151, 2159, 2179, 2209, 2225, 2259, 2627, 2653, 2688, 2715, 2794, 2805, 2833, 2911, 2997]"
203,52,"[267, 289, 341, 351, 408, 433, 435, 515, 546, 590, 607, 633, 649, 715, 776, 850, 912, 1061, 1211, 1270, 1303, 1313, 1320, 1391, 1431, 1487, 1529, 1631, 1635, 1648, 1785, 1786, 1882, 2239, 2290, 2306, 2315, 2347, 2410, 2457, 2504, 2582, 2588, 2620, 2626, 2650, 2804, 2946, 2985, 2992, 3015, 3032]"
204,53,"[86, 217, 227, 319, 357, 419, 430, 490, 571, 701, 718, 777, 780, 799, 852, 924, 966, 1050, 1102, 1125, 1189, 1238, 1257, 1266, 1268, 1282, 1325, 1358, 1361, 1392, 1437, 1439, 1757, 1794, 1834, 1857, 1890, 2115, 2144, 2156, 2293, 2317, 2541, 2551, 2594, 2674, 2682, 2724, 2728, 2780, 2793, 2796, 2819]"
205,61,"[53, 243, 250, 374, 375, 390, 429, 452, 466, 528, 586, 595, 655, 660, 663, 698, 711, 774, 778, 782, 881, 923, 1214, 1289, 1291, 1324, 1363, 1366, 1507, 1729, 1806, 1909, 1929, 1992, 2003, 2005, 2110, 2116, 2142, 2177, 2181, 2219, 2283, 2326, 2373, 2375, 2383, 2496, 2507, 2564, 2573, 2612, 2638, 2652, 2741, 2748, 2790, 2860, 2928, 2944, 3046]"
206,50,"[9, 10, 248, 306, 366, 376, 413, 418, 488, 493, 544, 548, 618, 621, 658, 670, 678, 787, 801, 927, 965, 1000, 1048, 1176, 1252, 1298, 1318, 1350, 1528, 1557, 1562, 1677, 1735, 1746, 1987, 2041, 2217, 2233, 2234, 2403, 2587, 2651, 2665, 2670, 2712, 2828, 2920, 2925, 2966, 3050]"
207,69,"[65, 92, 100, 106, 167, 265, 291, 293, 324, 346, 421, 438, 543, 562, 592, 616, 625, 637, 686, 723, 736, 737, 802, 1001, 1017, 1029, 1093, 1099, 1103, 1258, 1261, 1408, 1416, 1518, 1592, 1660, 1702, 1733, 1745, 1831, 1895, 1915, 1958, 2017, 2049, 2084, 2104, 2138, 2167, 2235, 2262, 2299, 2301, 2475, 2480, 2525, 2537, 2552, 2565, 2609, 2692, 2697, 2839, 2868, 2918, 2951, 3053, 3056, 3062]"
208,73,"[31, 60, 162, 164, 181, 196, 252, 424, 434, 441, 463, 465, 478, 485, 502, 505, 555, 572, 721, 725, 806, 815, 828, 840, 859, 883, 915, 942, 946, 998, 1152, 1196, 1224, 1247, 1260, 1351, 1412, 1432, 1455, 1475, 1539, 1593, 1668, 1685, 1705, 1709, 1771, 1879, 1881, 1934, 2146, 2191, 2275, 2308, 2344, 2396, 2446, 2460, 2533, 2534, 2577, 2589, 2613, 2696, 2759, 2771, 2802, 2820, 2830, 2913, 2968, 3033, 3063]"
209,82,"[11, 78, 157, 168, 218, 226, 233, 244, 245, 253, 322, 344, 371, 525, 538, 540, 589, 643, 651, 753, 803, 814, 837, 855, 867, 904, 1046, 1123, 1245, 1255, 1309, 1356, 1396, 1447, 1491, 1497, 1508, 1553, 1571, 1603, 1622, 1626, 1632, 1657, 1750, 1764, 1804, 1837, 1864, 1896, 1911, 1918, 1936, 2015, 2036, 2093, 2108, 2139, 2185, 2194, 2205, 2206, 2208, 2230, 2289, 2464, 2517, 2637, 2659, 2706, 2727, 2789, 2843, 2863, 2866, 2894, 2901, 2916, 2931, 3002, 3022, 3028]"
210,74,"[33, 64, 99, 186, 216, 231, 298, 327, 329, 394, 401, 494, 535, 563, 623, 735, 743, 751, 846, 937, 974, 975, 992, 1008, 1110, 1154, 1278, 1323, 1374, 1375, 1403, 1405, 1419, 1481, 1568, 1682, 1684, 1718, 1740, 1751, 1761, 1846, 1907, 1940, 2001, 2089, 2136, 2175, 2193, 2198, 2202, 2226, 2251, 2254, 2272, 2278, 2295, 2312, 2319, 2372, 2394, 2487, 2488, 2499, 2524, 2528, 2604, 2702, 2801, 2814, 2943, 2991, 2995, 3029]"
211,68,"[88, 129, 153, 190, 204, 308, 358, 372, 428, 542, 549, 570, 588, 597, 653, 722, 732, 750, 995, 1013, 1024, 1045, 1074, 1096, 1111, 1200, 1277, 1281, 1300, 1315, 1386, 1398, 1465, 1485, 1531, 1545, 1612, 1649, 1681, 1693, 1725, 1726, 1825, 1993, 2013, 2079, 2127, 2158, 2163, 2199, 2240, 2302, 2324, 2339, 2350, 2365, 2398, 2539, 2570, 2636, 2705, 2726, 2779, 2785, 2848, 2897, 2936, 3051]"
212,70,"[12, 36, 38, 47, 51, 58, 63, 87, 108, 307, 364, 406, 558, 566, 706, 748, 891, 941, 976, 1011, 1064, 1071, 1089, 1106, 1190, 1199, 1210, 1267, 1297, 1299, 1333, 1395, 1466, 1493, 1535, 1536, 1563, 1564, 1585, 1590, 1595, 1650, 1662, 1670, 1692, 1796, 1876, 1966, 2025, 2056, 2098, 2287, 2318, 2333, 2362, 2437, 2501, 2558, 2628, 2675, 2710, 2761, 2803, 2859, 2899, 2909, 2922, 2958, 2962, 3060]"
213,64,"[37, 57, 69, 75, 123, 128, 141, 150, 235, 258, 284, 403, 482, 523, 582, 641, 714, 739, 786, 794, 810, 811, 913, 938, 989, 1030, 1039, 1084, 1105, 1131, 1209, 1339, 1343, 1382, 1524, 1606, 1655, 1678, 1821, 1854, 1859, 1986, 1994, 2010, 2019, 2160, 2165, 2174, 2221, 2332, 2370, 2384, 2386, 2387, 2412, 2511, 2583, 2610, 2857, 2887, 2905, 2939, 2978, 3010]"
214,66,"[145, 149, 180, 183, 197, 198, 279, 318, 323, 342, 404, 449, 462, 464, 510, 657, 669, 809, 842, 956, 981, 1090, 1116, 1243, 1253, 1304, 1305, 1321, 1373, 1390, 1436, 1520, 1550, 1566, 1574, 1611, 1628, 1671, 1673, 1713, 1788, 1826, 1844, 1902, 1939, 1960, 1983, 2119, 2183, 2374, 2458, 2474, 2523, 2547, 2575, 2591, 2654, 2660, 2669, 2733, 2751, 2764, 2772, 2778, 2824, 2858]"
215,44,"[30, 35, 97, 155, 188, 242, 277, 314, 393, 405, 442, 527, 578, 612, 733, 865, 934, 951, 996, 1042, 1047, 1172, 1191, 1223, 1326, 1370, 1399, 1461, 1598, 1741, 1870, 2145, 2280, 2366, 2368, 2453, 2476, 2603, 2647, 2999, 3009, 3043, 3059, 3061]"
216,26,"[201, 210, 292, 343, 345, 477, 645, 652, 775, 851, 882, 1007, 1010, 1036, 1068, 1139, 1187, 1208, 1220, 1704, 1853, 2120, 2170, 2330, 2656, 2838]"
217,14,"[62, 287, 905, 916, 922, 1063, 1075, 1565, 1686, 1828, 2153, 2382, 2385, 2463]"
218,3,"[48, 2607, 2945]"
219,1,[2124]
