Value,Occurrences,Indices
163,21,"[142, 404, 622, 1064, 1429, 1729, 1787, 1966, 2040, 2146, 2159, 2168, 2202, 2241, 2264, 2469, 2520, 2576, 2590, 2770, 2925]"
164,32,"[90, 170, 184, 209, 593, 635, 859, 874, 932, 996, 1003, 1147, 1322, 1346, 1378, 1477, 1512, 1626, 1757, 1869, 1877, 2077, 2133, 2179, 2197, 2213, 2330, 2409, 2466, 2635, 2763, 2792]"
165,20,"[120, 207, 349, 377, 380, 416, 744, 974, 992, 1020, 1022, 1051, 1062, 1117, 1248, 1650, 1792, 1951, 2563, 2865]"
166,32,"[58, 116, 163, 189, 514, 606, 655, 802, 911, 978, 1095, 1228, 1238, 1331, 1377, 1470, 1658, 1749, 1752, 2100, 2180, 2206, 2223, 2246, 2265, 2285, 2388, 2446, 2565, 2702, 2712, 2859]"
167,34,"[378, 488, 495, 575, 580, 600, 625, 850, 923, 944, 945, 1028, 1129, 1244, 1256, 1298, 1389, 1532, 1551, 1649, 1675, 1684, 1819, 1919, 1968, 2038, 2112, 2258, 2278, 2354, 2550, 2827, 2849, 2929]"
168,25,"[102, 284, 325, 527, 588, 870, 960, 1084, 1135, 1155, 1326, 1362, 1403, 1431, 1439, 1707, 1722, 1844, 2053, 2176, 2248, 2533, 2629, 2788, 2806]"
169,31,"[18, 336, 450, 601, 604, 612, 671, 673, 1046, 1119, 1163, 1255, 1404, 1546, 1598, 1657, 1817, 1875, 2031, 2199, 2310, 2470, 2491, 2513, 2546, 2623, 2687, 2771, 2784, 2872, 2883]"
170,27,"[21, 591, 816, 871, 894, 1112, 1249, 1341, 1355, 1660, 1700, 1721, 1846, 1851, 1888, 1950, 2307, 2372, 2529, 2548, 2569, 2575, 2580, 2697, 2781, 2861, 2867]"
171,23,"[63, 112, 133, 223, 551, 611, 1065, 1240, 1589, 1703, 1790, 1831, 1843, 1983, 2068, 2154, 2355, 2477, 2482, 2560, 2602, 2652, 2746]"
172,22,"[118, 605, 637, 660, 863, 933, 1083, 1113, 1126, 1241, 1750, 2055, 2065, 2219, 2311, 2334, 2360, 2378, 2453, 2741, 2799, 2825]"
173,26,"[84, 107, 157, 318, 360, 457, 568, 594, 674, 676, 781, 785, 814, 1041, 1191, 1309, 2051, 2088, 2152, 2203, 2260, 2376, 2398, 2481, 2685, 2933]"
174,28,"[57, 121, 212, 398, 466, 492, 720, 790, 824, 855, 912, 938, 1170, 1379, 1444, 1446, 1544, 1607, 1687, 1922, 2022, 2079, 2299, 2436, 2490, 2779, 2783, 2875]"
175,40,"[32, 149, 233, 274, 340, 451, 577, 582, 657, 722, 766, 833, 914, 1089, 1094, 1134, 1207, 1268, 1273, 1543, 1553, 1606, 1610, 1780, 1804, 1816, 1926, 2026, 2041, 2103, 2212, 2364, 2454, 2478, 2483, 2507, 2614, 2758, 2890, 2931]"
176,33,"[145, 196, 226, 239, 326, 352, 497, 550, 559, 564, 585, 724, 990, 1175, 1448, 1685, 1697, 1794, 1812, 1828, 1847, 1932, 1982, 2005, 2018, 2157, 2188, 2196, 2348, 2366, 2531, 2688, 2882]"
177,25,"[38, 300, 348, 379, 444, 455, 528, 679, 716, 754, 970, 1015, 1150, 1251, 1280, 1333, 1574, 1765, 1837, 1949, 2094, 2252, 2499, 2703, 2893]"
178,26,"[46, 56, 87, 182, 220, 252, 320, 428, 777, 811, 936, 986, 1035, 1227, 1323, 1328, 1454, 1686, 1706, 1958, 2251, 2492, 2532, 2555, 2636, 2778]"
179,34,"[70, 71, 159, 211, 310, 473, 509, 689, 897, 994, 1017, 1023, 1071, 1105, 1124, 1311, 1329, 1407, 1488, 1567, 1640, 1647, 1786, 1852, 1868, 1881, 1925, 1974, 2060, 2262, 2679, 2689, 2800, 2805]"
180,22,"[493, 512, 573, 719, 920, 1160, 1176, 1356, 1656, 1690, 1836, 1898, 2187, 2371, 2556, 2585, 2601, 2690, 2714, 2794, 2834, 2847]"
181,25,"[6, 215, 298, 510, 515, 636, 703, 709, 725, 1049, 1110, 1187, 1210, 1621, 1890, 1906, 2016, 2332, 2359, 2597, 2650, 2862, 2907, 2920, 2932]"
182,28,"[205, 262, 302, 341, 445, 475, 596, 733, 742, 786, 913, 924, 1339, 1359, 1455, 1518, 1519, 1562, 1615, 1653, 1908, 1927, 2131, 2201, 2326, 2540, 2739, 2776]"
183,32,"[114, 296, 400, 442, 584, 598, 727, 783, 854, 1061, 1171, 1213, 1443, 1471, 1476, 1568, 1630, 1704, 1866, 1912, 2463, 2517, 2521, 2583, 2633, 2680, 2753, 2808, 2818, 2886, 2897, 2922]"
184,31,"[23, 73, 150, 241, 328, 332, 375, 468, 526, 675, 686, 957, 1072, 1173, 1272, 1541, 1572, 1602, 1777, 1961, 2080, 2226, 2275, 2357, 2538, 2624, 2731, 2853, 2868, 2911, 2930]"
185,35,"[7, 14, 122, 192, 201, 289, 420, 441, 624, 626, 765, 806, 886, 975, 983, 995, 1201, 1357, 1462, 1549, 1582, 1746, 1883, 1954, 1979, 2027, 2292, 2377, 2508, 2694, 2707, 2812, 2822, 2864, 2901]"
186,20,"[323, 399, 421, 902, 1018, 1067, 1188, 1193, 1441, 1465, 1695, 1705, 1754, 2122, 2220, 2263, 2266, 2438, 2566, 2691]"
187,34,"[176, 292, 316, 327, 438, 486, 631, 653, 746, 771, 925, 1103, 1123, 1343, 1371, 1406, 1433, 1698, 1810, 1914, 1915, 2056, 2081, 2129, 2210, 2231, 2284, 2317, 2328, 2464, 2700, 2737, 2826, 2918]"
188,34,"[11, 45, 50, 124, 266, 329, 437, 556, 615, 652, 654, 748, 905, 1011, 1038, 1116, 1136, 1261, 1393, 1503, 1538, 1594, 1709, 1871, 1967, 2076, 2118, 2155, 2232, 2281, 2465, 2589, 2682, 2830]"
189,25,"[92, 187, 244, 305, 448, 614, 917, 1036, 1039, 1052, 1297, 1302, 1375, 1412, 1498, 1617, 1741, 1884, 2037, 2072, 2117, 2247, 2273, 2506, 2692]"
190,33,"[129, 169, 260, 297, 459, 647, 700, 736, 797, 849, 865, 891, 921, 935, 987, 989, 1019, 1047, 1082, 1096, 1131, 1324, 1332, 1521, 1555, 1664, 1694, 2024, 2171, 2173, 2370, 2416, 2837]"
191,20,"[93, 153, 238, 362, 411, 883, 961, 1114, 1144, 1450, 1492, 1629, 1738, 1873, 1910, 1940, 2269, 2341, 2427, 2557]"
192,39,"[219, 248, 344, 351, 384, 432, 554, 565, 751, 825, 984, 1034, 1111, 1141, 1182, 1194, 1218, 1288, 1304, 1327, 1360, 1391, 1479, 1547, 1842, 1907, 1985, 2130, 2170, 2277, 2289, 2514, 2603, 2628, 2643, 2657, 2717, 2796, 2910]"
193,36,"[31, 60, 83, 137, 155, 242, 267, 321, 489, 702, 774, 939, 1121, 1271, 1275, 1347, 1374, 1410, 1421, 1422, 1482, 1496, 1667, 1699, 1913, 1964, 1986, 2004, 2165, 2186, 2198, 2233, 2353, 2384, 2444, 2869]"
194,39,"[17, 41, 162, 179, 197, 213, 371, 407, 599, 610, 617, 723, 761, 823, 1031, 1040, 1085, 1099, 1140, 1235, 1282, 1348, 1460, 1643, 1735, 1867, 1897, 1994, 2086, 2167, 2339, 2412, 2456, 2474, 2554, 2612, 2617, 2730, 2773]"
