Value,Occurrences,Indices
208,69,"[31, 164, 181, 231, 252, 324, 424, 434, 441, 478, 502, 505, 555, 572, 616, 721, 806, 815, 840, 859, 904, 913, 946, 998, 1194, 1222, 1245, 1256, 1401, 1473, 1479, 1485, 1536, 1559, 1590, 1643, 1665, 1667, 1682, 1706, 1742, 1766, 1827, 1876, 1931, 2046, 2063, 2090, 2143, 2188, 2296, 2305, 2341, 2443, 2457, 2477, 2529, 2585, 2609, 2688, 2692, 2755, 2797, 2815, 2825, 2863, 3001, 3005, 3057]"
209,82,"[11, 60, 78, 157, 162, 168, 226, 233, 244, 245, 253, 322, 344, 429, 463, 465, 525, 538, 540, 589, 643, 753, 777, 803, 814, 837, 855, 867, 930, 1046, 1121, 1253, 1255, 1268, 1307, 1354, 1394, 1506, 1550, 1568, 1600, 1619, 1623, 1629, 1799, 1834, 1861, 1893, 1908, 1915, 1933, 2033, 2101, 2105, 2136, 2172, 2182, 2191, 2202, 2203, 2227, 2286, 2393, 2461, 2513, 2566, 2633, 2655, 2702, 2723, 2785, 2829, 2838, 2858, 2889, 2896, 2911, 2926, 2938, 2941, 3006, 3016]"
210,76,"[33, 99, 129, 186, 216, 298, 327, 357, 394, 432, 494, 535, 563, 623, 651, 710, 735, 743, 751, 846, 942, 974, 975, 992, 1076, 1152, 1232, 1250, 1276, 1321, 1372, 1373, 1403, 1417, 1445, 1532, 1654, 1674, 1679, 1715, 1736, 1747, 1757, 1789, 1904, 1937, 1969, 1998, 2012, 2086, 2133, 2223, 2251, 2269, 2272, 2292, 2309, 2316, 2369, 2391, 2484, 2485, 2495, 2524, 2622, 2698, 2796, 2809, 2843, 2861, 2917, 2934, 2986, 2990, 3050, 3054]"
211,64,"[14, 57, 88, 153, 190, 204, 308, 358, 371, 449, 464, 510, 549, 570, 588, 597, 653, 703, 811, 1013, 1017, 1045, 1073, 1095, 1109, 1198, 1258, 1275, 1331, 1384, 1441, 1463, 1483, 1528, 1542, 1609, 1681, 1690, 1722, 1821, 1828, 1843, 1955, 1990, 2010, 2076, 2124, 2160, 2167, 2195, 2196, 2205, 2248, 2336, 2395, 2535, 2579, 2632, 2722, 2775, 2781, 2892, 2963, 3045]"
212,71,"[12, 30, 36, 38, 47, 58, 62, 64, 87, 108, 279, 307, 364, 406, 428, 435, 558, 566, 725, 802, 891, 938, 939, 941, 976, 995, 1029, 1070, 1108, 1197, 1295, 1297, 1393, 1396, 1453, 1464, 1533, 1560, 1561, 1587, 1592, 1646, 1659, 1689, 1791, 1831, 1873, 2053, 2155, 2218, 2237, 2284, 2315, 2330, 2359, 2383, 2434, 2497, 2554, 2624, 2671, 2693, 2706, 2747, 2757, 2798, 2854, 2894, 2913, 2953, 2957]"
213,61,"[37, 51, 63, 69, 75, 123, 141, 235, 258, 284, 372, 403, 461, 482, 641, 706, 714, 732, 739, 786, 794, 989, 1030, 1039, 1083, 1088, 1104, 1129, 1207, 1313, 1337, 1341, 1371, 1380, 1489, 1491, 1652, 1668, 1675, 1678, 1760, 1856, 1983, 2095, 2157, 2171, 2176, 2199, 2299, 2362, 2367, 2381, 2409, 2507, 2606, 2852, 2882, 2900, 2931, 2973, 3004]"
214,64,"[149, 180, 183, 196, 198, 318, 323, 342, 462, 657, 669, 748, 828, 842, 883, 956, 981, 1010, 1064, 1089, 1114, 1188, 1251, 1302, 1303, 1319, 1434, 1518, 1563, 1571, 1582, 1608, 1625, 1670, 1710, 1841, 1899, 1936, 1957, 1980, 2014, 2116, 2162, 2164, 2180, 2190, 2275, 2371, 2455, 2519, 2520, 2543, 2571, 2587, 2600, 2650, 2656, 2729, 2760, 2768, 2774, 2819, 3022, 3055]"
215,55,"[97, 128, 145, 150, 155, 188, 218, 242, 292, 314, 329, 393, 527, 733, 799, 865, 934, 951, 996, 1011, 1047, 1189, 1206, 1208, 1221, 1241, 1298, 1324, 1368, 1388, 1397, 1459, 1603, 1723, 1737, 1822, 1823, 1867, 2007, 2016, 2022, 2142, 2222, 2363, 2365, 2384, 2450, 2471, 2473, 2599, 2643, 2994, 3003, 3037, 3053]"
216,31,"[210, 277, 287, 343, 405, 477, 523, 578, 582, 612, 645, 652, 747, 775, 851, 882, 1007, 1024, 1042, 1067, 1137, 1185, 1218, 1647, 1701, 1764, 2117, 2327, 2652, 2665, 2853]"
217,24,"[35, 201, 345, 485, 905, 916, 922, 1036, 1063, 1074, 1170, 1547, 1551, 1562, 1683, 1803, 2150, 2277, 2379, 2382, 2460, 2833, 2940, 2961]"
218,7,"[48, 197, 722, 1783, 1825, 2121, 2603]"
