Value,Occurrences,Indices
138,8,"[325, 600, 799, 1174, 1358, 1437, 1498, 2319]"
139,7,"[52, 1156, 1605, 2170, 2217, 2630, 2779]"
140,7,"[96, 503, 777, 805, 821, 1171, 1548]"
141,8,"[704, 1379, 1451, 1869, 2339, 2383, 2418, 2556]"
142,5,"[1363, 1737, 1934, 2439, 2582]"
143,7,"[585, 930, 1505, 1705, 1978, 2248, 2876]"
144,13,"[159, 383, 660, 975, 981, 1004, 1048, 1339, 1949, 2132, 2149, 2540, 2665]"
145,13,"[202, 259, 484, 536, 1229, 1468, 1608, 1649, 1741, 1878, 2266, 2471, 2633]"
146,10,"[112, 913, 1074, 1827, 2484, 2516, 2525, 2759, 2777, 2995]"
147,18,"[128, 256, 792, 841, 1013, 1050, 1163, 1422, 1473, 1523, 1543, 1611, 1698, 1868, 1995, 2058, 2841, 2903]"
148,10,"[337, 1259, 1412, 1620, 1621, 1755, 2271, 2372, 2465, 2982]"
149,11,"[728, 1600, 1790, 1850, 1884, 2264, 2316, 2530, 2639, 2873, 2990]"
150,10,"[298, 439, 757, 1396, 1535, 1555, 2237, 2254, 2333, 2413]"
151,6,"[180, 330, 378, 1812, 1965, 2715]"
152,12,"[292, 315, 349, 492, 977, 1086, 1142, 1276, 1630, 2113, 2472, 2705]"
153,9,"[926, 938, 1053, 1287, 1776, 2048, 2621, 2724, 2908]"
154,10,"[467, 749, 1246, 2005, 2087, 2283, 2288, 2297, 2580, 2758]"
155,15,"[347, 395, 412, 798, 828, 1604, 1807, 1846, 1853, 2349, 2489, 2508, 2584, 2648, 2891]"
156,14,"[71, 551, 1016, 1065, 1121, 1243, 1481, 1553, 2174, 2453, 2532, 2570, 2853, 2887]"
157,7,"[893, 939, 1038, 1603, 1979, 2155, 2832]"
158,10,"[450, 1117, 1233, 1293, 1612, 1818, 1864, 2060, 2441, 2977]"
159,9,"[184, 270, 924, 1288, 1554, 1646, 1709, 1723, 2581]"
160,10,"[26, 110, 127, 814, 1101, 1312, 1431, 2074, 2220, 2692]"
161,10,"[145, 216, 271, 735, 1034, 1270, 1532, 1544, 2344, 2423]"
162,5,"[388, 1206, 1232, 2052, 2311]"
163,15,"[25, 86, 322, 445, 584, 925, 1018, 1087, 1453, 1746, 1780, 1933, 2134, 2631, 2697]"
164,11,"[465, 955, 990, 1168, 1172, 1458, 1996, 2488, 2575, 2593, 2664]"
165,14,"[36, 203, 778, 835, 871, 886, 1083, 1969, 1993, 2116, 2117, 2533, 2561, 2562]"
166,7,"[254, 801, 1325, 1899, 1997, 2298, 2855]"
167,7,"[123, 927, 1112, 1946, 2105, 2368, 2454]"
168,12,"[179, 321, 331, 357, 918, 928, 1593, 1702, 1942, 1984, 2246, 2725]"
169,13,"[399, 404, 914, 1000, 1285, 1898, 1955, 2066, 2206, 2234, 2651, 2850, 2929]"
170,15,"[190, 374, 437, 695, 718, 1033, 1082, 1093, 1164, 1399, 1444, 1466, 2739, 2925, 3008]"
171,11,"[83, 576, 690, 843, 846, 1580, 1587, 2088, 2504, 2545, 2607]"
172,16,"[108, 809, 1202, 1383, 1623, 1763, 1854, 1888, 2033, 2106, 2119, 2279, 2609, 2624, 2884, 2996]"
173,14,"[101, 463, 498, 627, 1299, 1545, 1782, 1783, 2189, 2583, 2656, 2662, 2973, 2993]"
174,15,"[183, 425, 556, 906, 943, 1213, 1821, 1829, 1987, 2159, 2269, 2275, 2406, 2536, 2751]"
175,13,"[860, 1031, 1354, 1511, 1517, 1657, 1676, 1861, 2537, 2674, 2699, 2856, 2986]"
176,9,"[8, 155, 289, 902, 1475, 2331, 2754, 2798, 2940]"
177,14,"[433, 452, 648, 729, 753, 773, 810, 1551, 1758, 1936, 2161, 2258, 2378, 2389]"
178,14,"[158, 568, 899, 1123, 1129, 1318, 2100, 2304, 2618, 2638, 2701, 2796, 2860, 2915]"
179,23,"[77, 150, 344, 362, 554, 708, 884, 1078, 1372, 1680, 1706, 1738, 1756, 1911, 2091, 2193, 2243, 2548, 2781, 2805, 2839, 2849, 3016]"
180,23,"[3, 372, 398, 402, 516, 539, 633, 668, 692, 709, 793, 965, 1165, 1420, 1751, 1787, 1926, 1950, 2098, 2400, 2617, 2647, 2879]"
181,18,"[317, 956, 1344, 1778, 1804, 1811, 1903, 1952, 2095, 2129, 2347, 2505, 2569, 2678, 2691, 2750, 2771, 2799]"
182,26,"[95, 195, 355, 373, 431, 487, 1126, 1162, 1370, 1490, 1507, 1589, 1662, 1786, 1797, 1860, 1863, 2188, 2196, 2412, 2415, 2689, 2769, 2784, 2874, 2946]"
183,20,"[174, 192, 197, 238, 252, 369, 632, 696, 726, 791, 1537, 1695, 1971, 2045, 2270, 2338, 2365, 2455, 2526, 2955]"
184,24,"[116, 243, 294, 419, 457, 532, 546, 592, 644, 1097, 1228, 1263, 1570, 1635, 1673, 1970, 2038, 2107, 2160, 2187, 2370, 2392, 2559, 2567]"
185,25,"[224, 246, 462, 659, 795, 872, 936, 971, 1090, 1667, 1693, 2017, 2029, 2184, 2191, 2282, 2321, 2487, 2490, 2555, 2608, 2672, 2816, 2818, 2898]"
186,21,"[191, 304, 356, 549, 646, 877, 879, 1040, 1291, 1452, 1609, 1625, 1684, 1691, 2306, 2386, 2398, 2410, 2577, 2679, 2687]"
187,23,"[65, 74, 222, 236, 300, 652, 1186, 1191, 1244, 1654, 1694, 2073, 2183, 2207, 2213, 2281, 2434, 2437, 2645, 2683, 2732, 2817, 2899]"
188,30,"[42, 62, 226, 354, 391, 521, 577, 694, 739, 750, 920, 976, 1127, 1342, 1392, 1479, 1637, 1851, 1894, 2056, 2143, 2178, 2259, 2411, 2668, 2721, 2820, 2826, 2848, 2937]"
189,24,"[113, 443, 564, 625, 641, 645, 772, 1140, 1409, 1416, 1530, 1607, 1647, 1726, 1843, 1974, 2069, 2268, 2495, 2635, 2747, 2949, 2954, 2969]"
190,27,"[43, 327, 380, 710, 817, 855, 876, 929, 931, 992, 1008, 1486, 1579, 1595, 1645, 1666, 1808, 2019, 2079, 2110, 2236, 2242, 2247, 2351, 2602, 2640, 2953]"
191,23,"[89, 107, 144, 266, 290, 669, 788, 861, 1006, 1060, 1245, 1350, 1460, 1464, 1809, 2112, 2200, 2442, 2734, 2774, 2892, 2909, 2911]"
192,30,"[4, 58, 168, 350, 382, 454, 464, 504, 573, 744, 954, 996, 1072, 1169, 1178, 1317, 1319, 1395, 1539, 1569, 1650, 2192, 2204, 2417, 2450, 2502, 2579, 2763, 2825, 2836]"
193,26,"[33, 260, 263, 277, 396, 560, 713, 873, 1193, 1266, 1557, 1658, 1681, 1713, 1733, 1770, 1870, 2474, 2547, 2590, 2657, 2676, 2770, 2793, 2870, 2896]"
194,30,"[6, 38, 56, 225, 414, 488, 624, 628, 656, 672, 751, 820, 1274, 1346, 1472, 1503, 1528, 1541, 1802, 1803, 1881, 1975, 2016, 2190, 2214, 2350, 2576, 2766, 2927, 2980]"
195,35,"[81, 102, 185, 253, 303, 375, 423, 436, 460, 634, 712, 747, 1145, 1151, 1173, 1210, 1284, 1436, 1449, 1558, 1678, 2041, 2067, 2078, 2140, 2195, 2201, 2227, 2251, 2296, 2419, 2623, 2786, 2844, 2906]"
196,31,"[393, 466, 500, 601, 615, 724, 756, 764, 970, 1146, 1295, 1362, 1393, 1588, 1659, 1768, 1774, 1849, 1906, 1908, 2231, 2330, 2459, 2719, 2728, 2736, 2762, 2907, 2934, 2948, 3020]"
197,41,"[51, 156, 157, 229, 336, 485, 497, 533, 691, 891, 933, 986, 1017, 1075, 1092, 1104, 1200, 1205, 1341, 1353, 1484, 1488, 1509, 1727, 1880, 1939, 2064, 2130, 2235, 2380, 2491, 2517, 2528, 2557, 2597, 2636, 2735, 2938, 2967, 3009, 3019]"
198,36,"[61, 346, 370, 413, 448, 491, 529, 530, 563, 578, 836, 866, 894, 1011, 1130, 1158, 1330, 1403, 1602, 1627, 1628, 1687, 1715, 1716, 1922, 1935, 1989, 2233, 2335, 2385, 2469, 2473, 2512, 2551, 2773, 2979]"
199,43,"[2, 44, 109, 114, 136, 171, 353, 400, 407, 524, 537, 543, 552, 677, 881, 901, 993, 1161, 1179, 1290, 1380, 1556, 1581, 1594, 1633, 1655, 1663, 1703, 1708, 1901, 1918, 1988, 2071, 2077, 2163, 2261, 2539, 2578, 2690, 2717, 2846, 2913, 2959]"
200,35,"[54, 73, 143, 198, 255, 434, 553, 598, 606, 682, 737, 790, 1102, 1124, 1134, 1185, 1192, 1297, 1324, 1382, 1501, 1527, 1566, 1616, 1660, 1865, 2008, 2024, 2181, 2308, 2326, 2329, 2403, 2478, 2610]"
201,35,"[93, 146, 241, 427, 453, 593, 688, 768, 1015, 1043, 1262, 1360, 1429, 1497, 1711, 1714, 1719, 1740, 1762, 1779, 1912, 1913, 1940, 2037, 2094, 2211, 2300, 2301, 2317, 2358, 2499, 2527, 2625, 2785, 2902]"
202,39,"[23, 37, 92, 149, 250, 333, 343, 507, 527, 591, 614, 769, 868, 883, 1238, 1255, 1269, 1387, 1391, 1443, 1521, 1559, 1798, 1887, 2006, 2031, 2075, 2114, 2158, 2303, 2359, 2393, 2396, 2538, 2563, 2696, 2830, 2880, 2883]"
203,28,"[232, 387, 520, 851, 853, 1005, 1067, 1181, 1242, 1310, 1349, 1471, 1534, 1712, 1834, 1845, 1923, 2010, 2137, 2292, 2382, 2521, 2564, 2627, 2675, 2700, 2737, 2801]"
204,41,"[24, 196, 432, 531, 607, 610, 670, 679, 687, 698, 719, 874, 1144, 1150, 1177, 1190, 1224, 1234, 1261, 1294, 1500, 1575, 1598, 1717, 1781, 1805, 1872, 2053, 2072, 2080, 2157, 2238, 2278, 2336, 2427, 2438, 2615, 2772, 2831, 2917, 2926]"
205,25,"[85, 170, 368, 472, 579, 797, 980, 1066, 1321, 1438, 1586, 1669, 1766, 1767, 1886, 1895, 1915, 2145, 2167, 2225, 2295, 2477, 2709, 2882, 2886]"
206,30,"[14, 97, 295, 638, 898, 1081, 1107, 1120, 1139, 1197, 1203, 1248, 1334, 1565, 1578, 1692, 1764, 1825, 1959, 1962, 2004, 2092, 2146, 2280, 2535, 2803, 2811, 2812, 2943, 2960]"
207,30,"[351, 352, 358, 376, 613, 807, 1042, 1063, 1080, 1159, 1253, 1356, 1408, 1418, 1419, 1526, 1573, 1617, 1951, 2084, 2172, 2175, 2272, 2328, 2606, 2795, 2928, 2947, 2951, 3006]"
208,29,"[473, 741, 800, 848, 850, 907, 910, 917, 960, 995, 1045, 1188, 1313, 1332, 1415, 1430, 1455, 1690, 1696, 2203, 2313, 2356, 2457, 2494, 2522, 2566, 2612, 2682, 2916]"
209,26,"[160, 415, 424, 456, 574, 618, 630, 865, 947, 1211, 1214, 1357, 1402, 1671, 1759, 1784, 1799, 1857, 1879, 2096, 2250, 2482, 2534, 2613, 2686, 2866]"
210,23,"[364, 365, 506, 575, 676, 700, 748, 819, 826, 1088, 1398, 1524, 1529, 1606, 1652, 1724, 2133, 2218, 2229, 2485, 2560, 2670, 2752]"
211,26,"[34, 82, 161, 626, 715, 935, 1061, 1095, 1108, 1110, 1199, 1407, 1439, 1447, 1624, 1629, 1757, 1844, 1852, 2014, 2061, 2223, 2342, 2409, 2643, 2755]"
212,28,"[78, 329, 406, 525, 781, 783, 969, 1009, 1039, 1212, 1388, 1552, 1577, 1875, 1957, 2021, 2090, 2127, 2148, 2256, 2260, 2274, 2354, 2431, 2571, 2698, 2716, 2900]"
213,24,"[204, 230, 394, 420, 511, 582, 678, 721, 774, 862, 1044, 1216, 1268, 1525, 1584, 1735, 1836, 2026, 2125, 2212, 2273, 2397, 2649, 2840]"
214,15,"[35, 617, 681, 869, 908, 1326, 1369, 1516, 2040, 2228, 2294, 2462, 2661, 2707, 2966]"
215,12,"[167, 562, 760, 1096, 1189, 1364, 2082, 2824, 2828, 2978, 2998, 3004]"
216,15,"[162, 181, 658, 738, 1249, 1300, 1386, 1421, 1550, 1947, 2089, 2391, 2518, 2599, 2806]"
217,2,"[561, 2245]"
218,3,"[1943, 2384, 2854]"
