Value,Occurrences,Indices
176,37,"[182, 185, 265, 476, 600, 735, 748, 922, 946, 1164, 1201, 1269, 1504, 1591, 1649, 1722, 1796, 1818, 1881, 1919, 2019, 2041, 2050, 2135, 2170, 2289, 2357, 2393, 2418, 2425, 2550, 2617, 2710, 2715, 2766, 2831, 2845]"
177,45,"[2, 137, 360, 446, 448, 474, 580, 623, 852, 899, 1044, 1074, 1386, 1407, 1479, 1544, 1546, 1566, 1646, 1762, 1835, 1886, 1888, 1894, 1903, 1952, 2032, 2075, 2084, 2174, 2273, 2413, 2520, 2555, 2654, 2655, 2702, 2709, 2769, 2836, 2870, 2945, 2962, 2983, 3128]"
178,35,"[122, 705, 707, 744, 762, 827, 872, 948, 955, 1029, 1112, 1230, 1381, 1391, 1398, 1494, 1522, 1528, 1568, 1940, 2045, 2070, 2077, 2122, 2354, 2518, 2532, 2565, 2864, 2877, 2937, 2961, 2992, 3061, 3086]"
179,26,"[194, 491, 630, 666, 769, 887, 932, 1184, 1272, 1589, 1665, 1752, 1905, 2002, 2091, 2344, 2396, 2402, 2438, 2531, 2539, 2628, 2775, 2785, 2894, 3011]"
180,42,"[42, 375, 528, 575, 847, 895, 906, 937, 943, 1023, 1197, 1200, 1210, 1260, 1301, 1319, 1455, 1605, 1727, 1837, 1859, 1873, 1916, 1961, 1998, 2026, 2056, 2198, 2200, 2219, 2309, 2348, 2537, 2547, 2596, 2784, 2800, 2806, 2817, 2899, 2981, 2982]"
181,40,"[22, 120, 224, 510, 624, 641, 695, 727, 770, 835, 891, 896, 971, 980, 1040, 1222, 1497, 1586, 1760, 1776, 1782, 1830, 1976, 2068, 2094, 2162, 2190, 2192, 2201, 2206, 2530, 2574, 2737, 2744, 2804, 2826, 2863, 2880, 2895, 3010]"
182,36,"[7, 18, 72, 162, 210, 331, 361, 434, 539, 551, 563, 567, 698, 753, 773, 793, 956, 975, 1109, 1255, 1294, 1430, 1536, 1656, 1906, 2099, 2138, 2287, 2293, 2359, 2462, 2503, 2588, 2626, 2662, 3009]"
183,36,"[0, 77, 83, 161, 487, 855, 917, 945, 1183, 1226, 1240, 1289, 1298, 1396, 1525, 1602, 1742, 1927, 1941, 2066, 2082, 2124, 2214, 2298, 2392, 2533, 2577, 2638, 2650, 2669, 2833, 2881, 2882, 2959, 2963, 3042]"
184,22,"[256, 620, 1076, 1151, 1154, 1161, 1250, 1278, 1377, 1456, 1543, 1615, 1731, 1744, 1851, 1862, 1896, 1926, 1960, 2612, 2813, 3017]"
185,28,"[351, 427, 502, 540, 684, 749, 829, 876, 885, 987, 1032, 1057, 1160, 1355, 1390, 1399, 1662, 1730, 2022, 2126, 2284, 2380, 2512, 2647, 2774, 2811, 2914, 3065]"
186,22,"[86, 240, 317, 566, 626, 787, 928, 983, 995, 1007, 1350, 1683, 1777, 1933, 1995, 2095, 2294, 2781, 2794, 2851, 3016, 3055]"
187,25,"[140, 202, 310, 369, 559, 612, 659, 1148, 1471, 1473, 1475, 1599, 1653, 1949, 2005, 2027, 2216, 2297, 2363, 2497, 2546, 2589, 2706, 2741, 2802]"
188,24,"[154, 204, 321, 470, 555, 633, 689, 717, 719, 984, 996, 1020, 1080, 1145, 1578, 1720, 1891, 2412, 2470, 2597, 2712, 2771, 2777, 2823]"
189,26,"[339, 436, 461, 463, 581, 585, 635, 646, 696, 840, 1233, 1263, 1287, 1442, 1710, 1758, 1842, 1932, 2016, 2125, 2221, 2535, 2633, 2634, 2711, 3007]"
190,19,"[85, 438, 458, 466, 591, 999, 1030, 1086, 1400, 1663, 1861, 2105, 2250, 2350, 2375, 2680, 2923, 2952, 3081]"
191,17,"[61, 400, 440, 824, 981, 1013, 1037, 1520, 1669, 1711, 1803, 2053, 2181, 2400, 2587, 2658, 2719]"
192,9,"[45, 363, 420, 1016, 1186, 1445, 2409, 2935, 3033]"
193,9,"[24, 257, 1408, 2042, 2208, 2288, 2481, 2651, 2896]"
194,7,"[220, 1147, 1691, 1757, 1820, 2202, 2861]"
195,7,"[28, 130, 604, 608, 1247, 1923, 2619]"
196,7,"[139, 889, 1441, 1532, 1838, 1986, 2092]"
197,6,"[433, 1182, 1261, 1831, 2218, 2507]"
198,8,"[423, 813, 874, 1087, 1290, 1800, 2585, 3109]"
199,1,[2641]
200,3,"[143, 241, 2296]"
201,2,"[1195, 1517]"
202,3,"[1021, 1170, 1530]"
203,2,"[498, 1920]"
